id;companyId;containerId;createdAt;customer;customerAge;customerRegion;voucher;idVoucher;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;updatedAt;version
1015;64MEANOR0E;STCT8N21;12/01/2025 16:30;848;23;NORTE;VERDADEIRO;NovoCanolli;S0GDGV;PXRG5J;KDSPro;APP;Veritatis in et hic recusandae doloribus libero neque.;FALSO;4107;FALSO;SCHEDULED;TAKEOUT;IFOOD;14/01/2025 1:30;DISPATCHED;61;3443;49.22;13/01/2025 10:00;v2.4.2
1016;9YV3Z01Q3K;XMB4WL8L;25/12/2024 23:50;86;25;SUDESTE;VERDADEIRO;NovoCanolli;F8NE22;9QDVK6;IfoodBridge;WEB;;VERDADEIRO;5220;FALSO;IMMEDIATE;TAKEOUT;DELIVERYVIP;;DISPATCHED;78;1766;35.54;26/12/2024 1:31;v1.5.7
1017;D6TLD858A5;EY2BA0ZY;22/12/2024 21:20;530;51;NORDESTE;FALSO;;E8N5MB;M7WEU9;IfoodBridge;POS;;VERDADEIRO;1775;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;DISPATCHED;40;1658;99.68;22/12/2024 23:40;v2.6.3
1018;7Q1AZKCE02;XMTNEIUE;22/07/2025 14:34;450;31;SUDESTE;FALSO;;ZUQTLW;BURSEI;CannoliEngine;POS;Quam vitae perferendis nam perferendis quia.;VERDADEIRO;4824;FALSO;IMMEDIATE;INDOOR;ANOTAAI;;CANCELED;15;1137;48.45;22/07/2025 15:55;v3.4.9
1019;E2PRJ7QCXJ;7D2B3EZI;15/11/2024 13:15;172;33;CENTRO OESTE;FALSO;;0UI1SO;4CXLC3;KDSPro;WEB;Ab adipisci doloribus possimus pariatur illo.;FALSO;4174;FALSO;IMMEDIATE;TAKEOUT;DELIVERYVIP;;PENDING;23;212;61.59;15/11/2024 17:25;v2.1.5
1020;Q2498FG4N6;9CL2URLY;23/08/2025 5:04;348;29;SUDESTE;FALSO;;DARSS1;1JFLTK;CannoliEngine;POS;Iusto officiis placeat adipisci fugit voluptates quis.;VERDADEIRO;2834;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;26/08/2025 1:04;CONCLUDED;5;807;43.93;23/08/2025 12:25;v3.1.2
1021;GBWKEYARZ1;4UBB4KQN;17/04/2025 23:02;337;48;SUDESTE;FALSO;;K4BOOJ;1F7P98;IfoodBridge;POS;Cum harum quasi pariatur.;VERDADEIRO;9721;FALSO;IMMEDIATE;DELIVERY;SITE;;PLACED;9;3578;87.29;18/04/2025 8:20;v2.0.2
1022;1J0THB6I3T;LAS2PETN;27/07/2025 5:39;362;19;SUDESTE;VERDADEIRO;NovoCanolli;Y282XP;UHFINZ;IfoodBridge;POS;Non quo nemo saepe esse similique.;VERDADEIRO;3547;FALSO;SCHEDULED;DELIVERY;WHATSAPP;28/07/2025 1:39;DISPATCHED;5;541;37.88;28/07/2025 0:52;v1.9.2
1023;IX0HIG1B3V;FXDU6Q50;08/05/2025 15:17;662;29;SUDESTE;FALSO;;AELHR1;BVF589;IfoodBridge;APP;;VERDADEIRO;9081;FALSO;SCHEDULED;INDOOR;EPADOCA;10/05/2025 11:17;PENDING;24;2223;25.14;09/05/2025 6:38;v2.7.9
1024;0FOJJKMAQJ;5RR0AMQG;07/12/2024 3:40;259;20;SUL;VERDADEIRO;NovoCanolli;MNYG7V;2TVOO1;CannoliEngine;POS;;VERDADEIRO;8094;FALSO;SCHEDULED;TAKEOUT;EPADOCA;07/12/2024 14:40;PENDING;7;2029;19.86;07/12/2024 16:17;v3.2.1
1025;I34IF7DT9O;49WJ3G3Q;31/07/2025 0:58;573;32;CENTRO OESTE;VERDADEIRO;NovoCanolli;U9LUEW;0SQ7R5;DirectOrder;WEB;;FALSO;9619;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;02/08/2025 3:58;DISPATCHED;7;2354;72.83;31/07/2025 12:52;v2.0.9
1026;ZQPEHQ5QR8;2IB9Z2PK;01/05/2025 14:02;604;24;SUDESTE;FALSO;;PGIMUL;QD7GMO;DirectOrder;POS;;FALSO;6945;FALSO;SCHEDULED;DELIVERY;99FOOD;03/05/2025 13:02;CANCELED;8;1071;55.85;01/05/2025 23:21;v2.1.8
1027;BYAUUUFF1F;7WYALNGL;19/07/2025 0:07;846;27;SUL;VERDADEIRO;Canolli10;8TVFIO;1KXEZP;DirectOrder;APP;Similique voluptates sit.;VERDADEIRO;4886;FALSO;SCHEDULED;DELIVERY;ANOTAAI;21/07/2025 18:07;DISPATCHED;10;1564;46.08;19/07/2025 13:57;v1.8.9
1028;9KXX4Z4HHD;I8QMVK8X;10/12/2024 14:59;288;31;NORTE;FALSO;;N2TDLW;0DLL3I;KDSPro;POS;Laborum natus earum voluptates ipsam doloremque.;VERDADEIRO;2447;FALSO;IMMEDIATE;TAKEOUT;EPADOCA;;PLACED;56;1611;138.14;10/12/2024 20:49;v2.2.0
1029;DSMKIZ7H5F;WPZ89DEY;04/01/2025 13:56;246;41;NORDESTE;VERDADEIRO;Canolli20;LUI85Q;S6Y9H2;DirectOrder;WEB;;FALSO;2593;FALSO;IMMEDIATE;TAKEOUT;WHATSAPP;;CONCLUDED;83;333;38.71;05/01/2025 3:57;v3.6.3
1030;PJGXJ8ECCU;Z2ZFJ4DZ;27/06/2025 14:02;361;37;NORDESTE;FALSO;;V22KFF;JTCJA4;DirectOrder;POS;;VERDADEIRO;4414;FALSO;SCHEDULED;TAKEOUT;EPADOCA;28/06/2025 9:02;PENDING;12;3002;54.66;27/06/2025 23:11;v1.6.8
1031;BGJLTEEI4P;8D1Y650O;18/04/2025 12:17;224;21;SUDESTE;FALSO;;PM0OG9;CB81W4;KDSPro;APP;Ab dolore facere eos.;FALSO;4708;VERDADEIRO;IMMEDIATE;INDOOR;IFOOD;;CANCELED;35;1818;80.98;18/04/2025 14:21;v1.8.4
1032;XL6P43S87S;OLHE2A8Q;05/02/2025 14:48;37;24;SUDESTE;FALSO;;0O0L4J;IIX6OZ;DirectOrder;POS;;VERDADEIRO;9896;FALSO;SCHEDULED;TAKEOUT;EPADOCA;07/02/2025 2:48;CONFIRMED;74;1786;18.27;06/02/2025 9:09;v3.3.0
1033;LY95YNFJE1;UJE307N1;25/03/2025 9:18;74;25;NORDESTE;FALSO;;7LG3UA;59G9FL;KDSPro;APP;;FALSO;3985;FALSO;IMMEDIATE;DELIVERY;EPADOCA;;CANCELED;16;2722;189.5;25/03/2025 20:06;v1.3.2
1034;JEP0U55B17;VYXN3FLZ;16/08/2025 13:58;464;28;SUL;FALSO;;1SY8Y4;LFRHMD;IfoodBridge;WEB;;VERDADEIRO;1146;FALSO;IMMEDIATE;TAKEOUT;IFOOD;;CANCELED;71;3363;58.13;16/08/2025 21:18;v1.2.8
1035;GQP9S2U3OB;VZXURETJ;19/01/2025 3:57;121;24;SUDESTE;FALSO;;36HUXZ;VFCU8N;DirectOrder;APP;;VERDADEIRO;9943;FALSO;IMMEDIATE;DELIVERY;IFOOD;;DISPATCHED;73;633;58.75;19/01/2025 19:45;v3.2.6
1036;MWVLP1CXEQ;F1EZJLM5;01/04/2025 21:35;519;22;SUL;FALSO;;DQG678;9UXC39;KDSPro;WEB;Enim est dolore ut expedita.;VERDADEIRO;3728;FALSO;IMMEDIATE;DELIVERY;DELIVERYVIP;;PLACED;49;1905;33.13;02/04/2025 0:33;v2.4.1
1037;5X1YBRCK21;BZPQCT2F;13/10/2024 17:22;541;25;CENTRO OESTE;FALSO;;ZTHLQ1;45GNDP;DirectOrder;POS;;FALSO;9078;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;43;3136;21.27;14/10/2024 7:38;v1.3.1
1038;6I7ZSMAYNQ;POU01397;30/08/2025 18:33;692;26;CENTRO OESTE;FALSO;;JWLPUJ;XTJHLO;CannoliEngine;POS;Provident quidem eos modi.;VERDADEIRO;1930;FALSO;SCHEDULED;INDOOR;IFOOD;01/09/2025 18:33;DISPATCHED;75;1315;83.69;31/08/2025 6:07;v2.3.7
1039;2LWF46BTO2;OCS9VALN;21/09/2024 0:48;115;22;SUDESTE;FALSO;;IWED3D;YKXB80;DirectOrder;POS;Ipsam pariatur delectus.;VERDADEIRO;2739;FALSO;SCHEDULED;DELIVERY;ANOTAAI;22/09/2024 6:48;DISPATCHED;85;2053;137.74;21/09/2024 4:09;v1.7.9
1040;6GTILYT966;96JA5TXW;27/09/2024 2:05;275;27;SUDESTE;FALSO;;7SYAOW;IJQ4YN;KDSPro;POS;;VERDADEIRO;4520;FALSO;IMMEDIATE;TAKEOUT;ANOTAAI;;PENDING;17;943;23.08;27/09/2024 6:38;v1.3.2
1041;0IGQ5Y2X7K;2I11SDKS;14/09/2024 1:38;93;26;SUDESTE;VERDADEIRO;NovoCanolli;74LF4Y;AJSQ5M;DirectOrder;WEB;Laboriosam harum error veritatis inventore ullam iure.;VERDADEIRO;9444;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;DISPATCHED;60;3367;40.04;14/09/2024 2:13;v3.9.6
1042;9Q60CDQF22;HDZ0RAAY;22/02/2025 1:07;66;21;NORDESTE;FALSO;;Q7N1YZ;V4JR37;KDSPro;POS;Quos alias vero sit dolor molestias non.;FALSO;3842;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;23/02/2025 1:07;DISPATCHED;59;1700;20.03;22/02/2025 17:26;v2.5.8
1043;V963OMZBFO;7N4NSAC9;23/09/2024 13:21;873;26;SUDESTE;VERDADEIRO;NovoCanolli;WKFXVK;S20EGY;KDSPro;POS;Hic tempora quisquam rerum quos placeat.;VERDADEIRO;2188;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;CANCELED;5;2896;40.56;23/09/2024 16:28;v1.0.2
1044;RPNQINJV7G;P3V0TCKC;12/07/2025 2:49;239;31;SUL;FALSO;;70MVZ9;G2C235;KDSPro;POS;Vel cupiditate ipsa similique veniam ducimus.;FALSO;7127;FALSO;IMMEDIATE;INDOOR;IFOOD;;PLACED;51;457;33.05;12/07/2025 17:35;v3.8.3
1045;SJ5SAPYXJM;SLHB70F3;05/07/2025 19:13;484;21;SUL;FALSO;;SYDCVK;NGU9T4;DirectOrder;APP;;FALSO;5841;FALSO;SCHEDULED;TAKEOUT;EPADOCA;07/07/2025 3:13;PENDING;64;2990;95.62;05/07/2025 22:55;v1.4.1
1046;1QV15OJFH4;7CCOJAGQ;30/12/2024 3:33;459;28;SUL;VERDADEIRO;Canolli20;YJ9CVS;2CDG2Y;CannoliEngine;APP;Voluptatem commodi natus numquam corporis enim ipsam.;FALSO;7836;FALSO;IMMEDIATE;INDOOR;EPADOCA;;CANCELED;40;1614;31.48;30/12/2024 7:20;v1.9.2
1047;0BUVMZ35EQ;O97IX5HB;27/07/2025 14:34;257;26;SUDESTE;FALSO;;QDQN97;2FORCB;IfoodBridge;POS;;VERDADEIRO;7309;FALSO;SCHEDULED;TAKEOUT;EPADOCA;27/07/2025 15:34;PENDING;61;2823;31.6;27/07/2025 17:51;v3.6.4
1048;52IP1WW0AU;SQAA92IB;24/04/2025 6:11;566;23;CENTRO OESTE;VERDADEIRO;Canolli10;KWGR8C;UZVX9V;CannoliEngine;POS;;VERDADEIRO;6659;FALSO;IMMEDIATE;INDOOR;SITE;;PENDING;45;3364;47.65;24/04/2025 9:38;v2.2.6
1049;DRH78MKQV8;UDS9DNUI;18/05/2025 15:21;579;38;SUDESTE;FALSO;;RYCGFT;C45YVY;IfoodBridge;WEB;;VERDADEIRO;9498;FALSO;IMMEDIATE;INDOOR;EPADOCA;;DISPATCHED;58;1376;20.71;19/05/2025 4:16;v1.1.4
1050;XYEAYFROPI;6E1BYJ4B;04/11/2024 5:01;36;24;NORDESTE;FALSO;;OEOJWG;D90N0Y;KDSPro;APP;;FALSO;9492;FALSO;SCHEDULED;TAKEOUT;EPADOCA;04/11/2024 8:01;CONFIRMED;37;2276;41.96;04/11/2024 22:11;v1.5.6
1051;4WPJMDECDD;KSWZ7UME;24/10/2024 3:32;286;24;SUDESTE;FALSO;;NIA413;8R6ET9;IfoodBridge;POS;;VERDADEIRO;8654;FALSO;IMMEDIATE;INDOOR;ANOTAAI;;CONFIRMED;22;3005;80.04;24/10/2024 13:47;v2.8.5
1052;0LDJGPJJ6U;FWO70WBU;08/09/2024 2:29;254;30;NORTE;VERDADEIRO;NovoCanolli;Q0UIVP;XE3F0S;CannoliEngine;APP;;VERDADEIRO;2566;FALSO;IMMEDIATE;TAKEOUT;WHATSAPP;;CANCELED;56;991;83.97;08/09/2024 12:44;v1.4.2
1053;ONE48KUWEV;QGJUZXGE;27/09/2024 7:19;582;28;SUL;FALSO;;DV37UO;VM7VSP;DirectOrder;POS;Dolore fugit laborum in tempora.;FALSO;9009;FALSO;IMMEDIATE;DELIVERY;DELIVERYVIP;;DISPATCHED;7;3368;38.08;27/09/2024 10:02;v3.7.5
1054;YHE9A904EP;XTK87G32;01/07/2025 9:30;139;26;SUDESTE;FALSO;;I8UVXG;0RUHMB;KDSPro;WEB;Repudiandae saepe debitis nobis.;VERDADEIRO;5023;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;PENDING;55;2017;106.7;01/07/2025 11:52;v2.4.5
1055;9ONO3SO0JM;T1WBX69B;29/03/2025 11:11;419;31;SUDESTE;FALSO;;4W2HFH;1UKDX0;IfoodBridge;WEB;;VERDADEIRO;6016;FALSO;IMMEDIATE;TAKEOUT;IFOOD;;PENDING;11;2414;106.52;29/03/2025 21:46;v3.8.6
1056;U9X8QGA10J;HSM6AGUS;11/02/2025 4:34;732;22;SUDESTE;VERDADEIRO;NovoCanolli;9VLMBG;CN9L5P;KDSPro;APP;Molestias placeat delectus nobis ipsum nulla labore.;FALSO;9143;FALSO;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;79;1955;156.04;11/02/2025 19:52;v3.1.8
1057;PNOY6T0CD7;75USS8FE;06/12/2024 1:07;554;23;SUL;VERDADEIRO;NovoCanolli;XX4TC4;BIBB3I;DirectOrder;POS;;VERDADEIRO;5649;VERDADEIRO;IMMEDIATE;DELIVERY;EPADOCA;;DISPATCHED;56;2494;83.31;06/12/2024 4:00;v1.3.6
1058;H3E3T8MRYV;39F70HYH;01/02/2025 15:35;172;33;CENTRO OESTE;FALSO;;PIPB15;MCHUZX;KDSPro;POS;;VERDADEIRO;8946;FALSO;IMMEDIATE;TAKEOUT;ANOTAAI;;PENDING;70;2317;112.96;02/02/2025 1:06;v3.7.4
1059;H78CC6RI3D;YV6P190H;11/12/2024 2:31;609;24;SUL;FALSO;;O3A80P;685HK6;DirectOrder;APP;Mollitia deleniti ab repudiandae aspernatur sed.;VERDADEIRO;5113;FALSO;IMMEDIATE;INDOOR;SITE;;CANCELED;21;601;32.03;11/12/2024 8:43;v1.0.3
1060;T7RMPPC3HP;Y92IDF5C;22/06/2025 18:44;30;23;SUDESTE;VERDADEIRO;NovoCanolli;5AU9QZ;HJS76Q;DirectOrder;POS;;FALSO;9208;FALSO;IMMEDIATE;TAKEOUT;EPADOCA;;CONFIRMED;49;833;83.55;23/06/2025 2:32;v2.5.3
1061;0ZXYTUML51;O2NOAA85;20/04/2025 15:11;324;38;SUL;VERDADEIRO;NovoCanolli;HIL1B8;W1P8WJ;KDSPro;WEB;;VERDADEIRO;5375;FALSO;IMMEDIATE;DELIVERY;EPADOCA;;PENDING;34;2694;43.86;21/04/2025 10:10;v1.8.3
1062;G8J23DW5PO;LSJVECLJ;17/05/2025 15:01;486;23;SUL;FALSO;;25ISCF;L15DBX;KDSPro;POS;;FALSO;9130;FALSO;IMMEDIATE;INDOOR;IFOOD;;DISPATCHED;49;1494;37.6;18/05/2025 0:27;v1.2.2
1063;JP2L7YQE94;ZEO67A24;16/05/2025 12:04;649;59;SUDESTE;FALSO;;AUD0RW;OWKTIF;IfoodBridge;APP;;VERDADEIRO;8155;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;CANCELED;32;1982;53.09;17/05/2025 3:08;v1.1.9
1064;AM3V24GHZC;1HTGNLE7;21/07/2025 1:00;85;28;CENTRO OESTE;FALSO;;XP1GJ0;X6RLZI;DirectOrder;POS;Modi nisi consequuntur ipsa natus.;VERDADEIRO;1214;VERDADEIRO;SCHEDULED;DELIVERY;99FOOD;21/07/2025 2:00;CANCELED;49;3335;104.9;21/07/2025 14:51;v3.2.9
1065;BQFISHURPW;DD5D1INZ;26/08/2025 13:08;465;27;SUDESTE;FALSO;;VJ1FQ8;UC5KIO;CannoliEngine;APP;;FALSO;2778;FALSO;SCHEDULED;TAKEOUT;SITE;28/08/2025 17:08;CANCELED;12;423;34.23;27/08/2025 0:34;v1.7.4
1066;D5DZGQKBLW;LS8KAN7G;20/01/2025 23:39;190;30;SUDESTE;FALSO;;WJK24F;Z0TX53;DirectOrder;WEB;;FALSO;5212;FALSO;IMMEDIATE;TAKEOUT;WHATSAPP;;CONCLUDED;29;2209;70.31;21/01/2025 2:31;v3.3.9
1067;X29DXWF6H3;8SQR03H8;28/05/2025 20:17;190;30;SUDESTE;FALSO;;LAMRI7;Z5A37G;DirectOrder;WEB;;VERDADEIRO;9367;FALSO;IMMEDIATE;INDOOR;EPADOCA;;PENDING;38;171;51.53;29/05/2025 1:48;v2.4.1
1068;I4TOKYI2BK;VN1BE5XN;17/03/2025 7:10;609;24;SUL;FALSO;;AOBUHH;3G0P6B;IfoodBridge;APP;Rerum inventore aperiam rem excepturi incidunt.;VERDADEIRO;6814;FALSO;IMMEDIATE;INDOOR;99FOOD;;CANCELED;14;1641;40.29;17/03/2025 21:08;v2.2.0
1069;EGDWAXPCD6;I2UUOV0N;05/09/2024 19:33;637;46;SUDESTE;FALSO;;OVGUXG;PMM7HX;KDSPro;APP;;FALSO;9318;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;CANCELED;35;1285;111.08;06/09/2024 14:56;v2.8.9
1070;1M2E6Y5ULU;TVT4BI8U;28/07/2025 6:26;899;24;SUL;FALSO;;0J0S4W;9,20E+302;KDSPro;APP;;VERDADEIRO;2967;FALSO;SCHEDULED;TAKEOUT;ANOTAAI;28/07/2025 19:26;CONCLUDED;8;3414;49.37;29/07/2025 1:26;v2.8.1
1071;D1CD7JQ8EJ;75HSA5RA;16/03/2025 22:18;806;27;CENTRO OESTE;VERDADEIRO;NovoCanolli;2M53IR;3UXSQK;CannoliEngine;WEB;Iste corrupti impedit consequatur veritatis eos deserunt.;FALSO;7465;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;17/03/2025 18:18;CONCLUDED;41;1060;29.82;16/03/2025 23:48;v3.2.2
1072;7KTERFRQ0D;DL45OODY;13/09/2024 22:51;878;18;SUDESTE;FALSO;;IPVCHU;8Z0IC0;DirectOrder;APP;Voluptates iste rem quibusdam.;FALSO;2813;FALSO;SCHEDULED;DELIVERY;99FOOD;14/09/2024 19:51;PENDING;54;2861;34.53;14/09/2024 11:27;v1.9.3
1073;BJXR6V551S;EYDW7JOL;18/03/2025 3:00;458;29;SUDESTE;FALSO;;5JE7OS;JWOES0;DirectOrder;POS;Excepturi sit maiores sint nobis est ipsa.;FALSO;2246;FALSO;IMMEDIATE;DELIVERY;99FOOD;;PLACED;15;1408;24.8;18/03/2025 13:13;v2.2.7
1074;IJW3VN5NVL;BICSAWGW;07/04/2025 8:32;943;30;CENTRO OESTE;FALSO;;MVRWJW;9XYUDQ;KDSPro;WEB;Soluta blanditiis corporis ipsa culpa at.;FALSO;2402;FALSO;SCHEDULED;DELIVERY;IFOOD;07/04/2025 18:32;CONFIRMED;53;1315;40.34;07/04/2025 12:59;v2.4.6
1075;HYV5POUIZ1;V2YLA61T;04/03/2025 5:42;132;31;NORDESTE;VERDADEIRO;NovoCanolli;9HXCJH;WDFXPR;IfoodBridge;APP;Atque voluptas consectetur illum saepe enim voluptates.;FALSO;6561;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;CONFIRMED;8;938;75.65;04/03/2025 8:10;v2.8.4
1076;FMQICDQ113;F8GCBY3J;13/06/2025 2:52;1;23;CENTRO OESTE;FALSO;;RD7HJ2;P8VLSL;DirectOrder;POS;;VERDADEIRO;9429;FALSO;IMMEDIATE;DELIVERY;DELIVERYVIP;;DISPATCHED;71;393;28.04;13/06/2025 18:23;v2.7.0
1077;G7FQE8M520;0Z26KIKS;09/03/2025 11:22;620;31;SUDESTE;VERDADEIRO;NovoCanolli;OEHP18;NT99RA;DirectOrder;WEB;;VERDADEIRO;6990;VERDADEIRO;IMMEDIATE;DELIVERY;WHATSAPP;;PLACED;13;3058;30.05;09/03/2025 18:06;v3.3.6
1078;UIW0RWERK5;VTE0UTXS;16/03/2025 14:35;50;22;CENTRO OESTE;VERDADEIRO;Canolli10;ZGP0ZK;E835OR;CannoliEngine;POS;Minus praesentium perferendis error nam.;VERDADEIRO;3663;FALSO;SCHEDULED;TAKEOUT;SITE;18/03/2025 16:35;CONCLUDED;35;1121;33.23;16/03/2025 16:17;v2.9.0
1079;LMX0HGF6PL;TGSDBL5P;03/09/2024 0:24;620;31;SUDESTE;FALSO;;MPTGNB;OE0NLH;IfoodBridge;WEB;Nostrum facilis consectetur eaque maiores totam aliquid.;VERDADEIRO;3164;FALSO;IMMEDIATE;DELIVERY;SITE;;CONFIRMED;28;3465;50.76;03/09/2024 12:20;v3.0.0
1080;POWJL26ST3;43BZBWF5;29/05/2025 6:28;3;28;CENTRO OESTE;FALSO;;N2JJO7;NGM4DU;DirectOrder;APP;Dolore veniam doloremque quaerat.;FALSO;6152;FALSO;IMMEDIATE;INDOOR;ANOTAAI;;DISPATCHED;15;1848;72.79;29/05/2025 23:27;v2.8.0
1081;A165E6G1SH;I7QUDJS6;18/12/2024 13:13;794;39;NORDESTE;VERDADEIRO;NovoCanolli;CK18O8;4NC75F;DirectOrder;WEB;Qui perspiciatis occaecati nobis laboriosam magni accusantium.;FALSO;2955;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;19/12/2024 4:13;CANCELED;6;1113;77.0;18/12/2024 13:44;v1.5.4
1082;H8B1NNGH1T;45OHFSFY;31/10/2024 19:45;105;30;CENTRO OESTE;FALSO;;NCELQX;NV0KLV;KDSPro;WEB;Dolorem ipsum neque repudiandae harum recusandae.;VERDADEIRO;2663;FALSO;IMMEDIATE;DELIVERY;DELIVERYVIP;;CONFIRMED;64;1376;27.52;01/11/2024 3:30;v3.4.3
1083;QUXQXGZH9X;B6E47FWD;28/04/2025 7:29;279;30;SUDESTE;FALSO;;WLO23R;0GRPB0;IfoodBridge;POS;;VERDADEIRO;5141;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;CONFIRMED;82;3200;28.94;28/04/2025 23:03;v1.0.6
1084;BGD7HU5PFS;MHN5O4I4;08/12/2024 17:23;518;24;SUDESTE;FALSO;;HN5ZB9;XCZPLE;IfoodBridge;APP;Soluta voluptatem quasi quos veritatis ex cum.;VERDADEIRO;5803;FALSO;SCHEDULED;DELIVERY;EPADOCA;11/12/2024 1:23;PENDING;54;2074;69.22;08/12/2024 22:29;v2.0.9
1085;8LXY13AR1P;V9YMU6GH;26/08/2025 12:55;766;30;SUL;FALSO;;VK7EBM;QOCAAO;CannoliEngine;POS;Dolorem dolore fugiat accusamus.;VERDADEIRO;6214;FALSO;SCHEDULED;INDOOR;ANOTAAI;28/08/2025 22:55;DISPATCHED;29;436;63.45;27/08/2025 0:24;v3.8.4
1086;THN9F5AM0K;HCUMTVHT;02/07/2025 17:09;148;22;NORTE;FALSO;;6GLZO0;BL7GXW;KDSPro;WEB;;VERDADEIRO;6137;FALSO;SCHEDULED;TAKEOUT;SITE;04/07/2025 4:09;PENDING;14;832;116.77;03/07/2025 10:10;v1.6.4
1087;RWQK16WM6D;ZTN6Q741;10/03/2025 5:56;306;24;NORTE;FALSO;;NGKX6A;WB09Y8;DirectOrder;POS;Harum modi labore laboriosam.;VERDADEIRO;5658;FALSO;SCHEDULED;DELIVERY;SITE;13/03/2025 4:56;CONCLUDED;64;3063;47.71;10/03/2025 14:51;v2.8.6
1088;CAM8QHTDXI;6X0Q9ZM0;07/12/2024 7:24;996;23;SUDESTE;FALSO;;C82JMR;VWTZH3;IfoodBridge;POS;;VERDADEIRO;8144;FALSO;SCHEDULED;INDOOR;99FOOD;09/12/2024 18:24;CANCELED;71;593;63.28;08/12/2024 0:38;v3.3.8
1089;81GT2MVSCG;H011X83F;12/08/2025 11:59;116;28;SUDESTE;VERDADEIRO;NovoCanolli;0NW2XJ;C3PEK2;CannoliEngine;APP;;VERDADEIRO;9261;FALSO;IMMEDIATE;INDOOR;DELIVERYVIP;;CONCLUDED;56;1465;23.56;12/08/2025 21:52;v2.1.4
1090;GVITEYCPWI;VE23WH6P;16/08/2025 23:24;430;37;CENTRO OESTE;FALSO;;RAXKSB;RS2Q8M;CannoliEngine;WEB;;VERDADEIRO;7544;VERDADEIRO;IMMEDIATE;DELIVERY;IFOOD;;PLACED;67;2673;124.56;17/08/2025 16:20;v2.9.8
1091;HVDH2DBTFS;OVZEFA4R;19/03/2025 0:00;866;43;SUDESTE;FALSO;;NRWGDE;2YK2VY;CannoliEngine;POS;;VERDADEIRO;9090;FALSO;IMMEDIATE;TAKEOUT;99FOOD;;PENDING;36;2615;18.28;19/03/2025 8:25;v2.2.2
1092;KTAQ2Y3FPZ;PVVKUPJ8;19/12/2024 17:21;253;36;SUDESTE;FALSO;;F4JDF0;0BJU3D;IfoodBridge;APP;;FALSO;2540;FALSO;SCHEDULED;DELIVERY;WHATSAPP;20/12/2024 5:21;CANCELED;81;162;65.79;20/12/2024 4:24;v2.3.6
1093;2Y7HSUCOWV;UXOOU5AU;17/02/2025 2:17;133;28;SUDESTE;VERDADEIRO;NovoCanolli;67P574;OCXQ1B;DirectOrder;WEB;;VERDADEIRO;5255;FALSO;SCHEDULED;TAKEOUT;DELIVERYVIP;19/02/2025 11:17;CANCELED;14;3176;55.2;17/02/2025 19:27;v1.5.5
1094;U4POKIL8XB;E3F7NX43;02/05/2025 10:28;203;33;CENTRO OESTE;FALSO;;P2C6DY;NKWWUZ;CannoliEngine;APP;;VERDADEIRO;1107;FALSO;SCHEDULED;INDOOR;SITE;03/05/2025 2:28;CONFIRMED;26;417;65.9;02/05/2025 22:44;v3.5.1
1095;3PM7HLKPJG;9NK4MI0U;21/10/2024 14:18;982;26;CENTRO OESTE;VERDADEIRO;NovoCanolli;I02KLO;T81XQT;DirectOrder;POS;Dolorum odio deleniti harum recusandae libero eligendi.;VERDADEIRO;1465;FALSO;SCHEDULED;INDOOR;EPADOCA;22/10/2024 22:18;CONCLUDED;73;2588;32.08;22/10/2024 3:39;v2.0.1
1096;91NZZU3H1K;AEWSESLM;03/04/2025 11:19;907;24;CENTRO OESTE;FALSO;;Z4GUBQ;3VXPM9;KDSPro;WEB;;VERDADEIRO;7160;FALSO;SCHEDULED;DELIVERY;99FOOD;05/04/2025 6:19;CONFIRMED;87;2181;53.92;03/04/2025 14:11;v1.3.6
1097;17BW2QJN2V;6F64E4NY;28/01/2025 3:51;950;28;NORTE;VERDADEIRO;NovoCanolli;DJJBLP;2J45Q3;IfoodBridge;APP;Eveniet aut ea architecto modi molestiae enim.;FALSO;2919;FALSO;IMMEDIATE;INDOOR;EPADOCA;;CANCELED;25;2703;96.21;28/01/2025 6:53;v3.2.7
1098;OQ0MS3CTDG;7V3HKMYE;04/09/2024 10:00;109;22;SUDESTE;FALSO;;8LSD01;7TXRK3;DirectOrder;WEB;Nisi nesciunt rem unde voluptatibus corrupti eligendi.;VERDADEIRO;2795;FALSO;IMMEDIATE;DELIVERY;IFOOD;;PLACED;8;3042;77.97;05/09/2024 2:37;v1.5.6
